year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified,rank
2004,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1071109,2927455,20210113,,REPUBLICAN,2.0
2004,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,BLANK VOTE/SCATTERING,,False,15067,2927455,20210113,,OTHER,3.0
2004,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,15022,2927455,20210113,,LIBERTARIAN,4.0
2004,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"COBB, DAVID",GREEN-RAINBOW,False,10623,2927455,20210113,,OTHER,5.0
2004,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,OTHER,,False,7028,2927455,20210113,,OTHER,6.0
2004,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"NADER, RALPH",INDEPENDENT,True,4806,2927455,20210113,,OTHER,7.0
2004,MICHIGAN,MI,26,34,23,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,2479183,4839252,20210113,,DEMOCRAT,1.0
2004,MICHIGAN,MI,26,34,23,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,2313746,4839252,20210113,,REPUBLICAN,2.0
2004,MICHIGAN,MI,26,34,23,US PRESIDENT,"NADER, RALPH",NO PARTY AFFILIATION,False,24035,4839252,20210113,,OTHER,3.0
2004,MICHIGAN,MI,26,34,23,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,10552,4839252,20210113,,LIBERTARIAN,4.0
2004,MICHIGAN,MI,26,34,23,US PRESIDENT,"COBB, DAVID",GREEN,False,5325,4839252,20210113,,OTHER,5.0
2004,MICHIGAN,MI,26,34,23,US PRESIDENT,"PEROUTKA, MICHAEL",U.S. TAXPAYERS PARTY,False,4980,4839252,20210113,,OTHER,6.0
2004,MICHIGAN,MI,26,34,23,US PRESIDENT,"BROWN, WALT",NATURAL LAW,False,1431,4839252,20210113,,OTHER,7.0
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"KERRY, JOHN",DEMOCRATIC-FARMER-LABOR,False,1445014,2828387,20210113,,DEMOCRAT,1.0
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1346695,2828387,20210113,,REPUBLICAN,2.0
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"NADER, RALPH",BETTER LIFE,False,18683,2828387,20210113,,OTHER,3.0
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,4639,2828387,20210113,,LIBERTARIAN,4.0
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"COBB, DAVID",GREEN,False,4408,2828387,20210113,,OTHER,5.0
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,3074,2828387,20210113,,OTHER,6.0
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,OTHER,,True,2532,2828387,20210113,,OTHER,7.0
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"HARENS, THOMAS",CHRISTIAN FREEDOM PARTY,False,2387,2828387,20210113,,OTHER,8.0
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"VAN AUKEN, BILL",SOCIALIST EQUALITY PARTY,False,539,2828387,20210113,,OTHER,9.0
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"CALERO, ROGER",SOCIALIST WORKERS,False,416,2828387,20210113,,OTHER,10.0
2004,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,672660,1139824,20210113,,REPUBLICAN,1.0
2004,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,457766,1139824,20210113,,DEMOCRAT,2.0
2004,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"NADER, RALPH",REFORM PARTY,False,3175,1139824,20210113,,OTHER,3.0
2004,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,1793,1139824,20210113,,LIBERTARIAN,4.0
2004,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,1758,1139824,20210113,,OTHER,5.0
2004,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"CALERO, ROGER",INDEPENDENT,False,1599,1139824,20210113,,OTHER,6.0
2004,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"COBB, DAVID",GREEN,False,1073,1139824,20210113,,OTHER,7.0
2004,MISSOURI,MO,29,43,34,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1455713,2731364,20210113,,REPUBLICAN,1.0
2004,MISSOURI,MO,29,43,34,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1259171,2731364,20210113,,DEMOCRAT,2.0
2004,MISSOURI,MO,29,43,34,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,9831,2731364,20210113,,LIBERTARIAN,3.0
2004,MISSOURI,MO,29,43,34,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,5355,2731364,20210113,,OTHER,4.0
2004,MISSOURI,MO,29,43,34,US PRESIDENT,"NADER, RALPH",INDEPENDENT,True,1294,2731364,20210113,,OTHER,5.0
2004,MONTANA,MT,30,81,64,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,266063,450434,20210113,,REPUBLICAN,1.0
2004,MONTANA,MT,30,81,64,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,173710,450434,20210113,,DEMOCRAT,2.0
2004,MONTANA,MT,30,81,64,US PRESIDENT,"NADER, RALPH",INDEPENDENT,False,6168,450434,20210113,,OTHER,3.0
2004,MONTANA,MT,30,81,64,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,1764,450434,20210113,,OTHER,4.0
2004,MONTANA,MT,30,81,64,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,1733,450434,20210113,,LIBERTARIAN,5.0
2004,MONTANA,MT,30,81,64,US PRESIDENT,"COBB, DAVID",GREEN,False,996,450434,20210113,,OTHER,6.0
2004,NEBRASKA,NE,31,46,35,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,512814,778186,20210113,,REPUBLICAN,1.0
2004,NEBRASKA,NE,31,46,35,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,254328,778186,20210113,,DEMOCRAT,2.0
2004,NEBRASKA,NE,31,46,35,US PRESIDENT,"NADER, RALPH",REFORM PARTY,False,5780,778186,20210113,,OTHER,3.0
2004,NEBRASKA,NE,31,46,35,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,2041,778186,20210113,,LIBERTARIAN,4.0
2004,NEBRASKA,NE,31,46,35,US PRESIDENT,OTHER,NEBRASKA PARTY,False,1314,778186,20210113,,OTHER,5.0
2004,NEBRASKA,NE,31,46,35,US PRESIDENT,"COBB, DAVID",GREEN,False,978,778186,20210113,,OTHER,6.0
2004,NEBRASKA,NE,31,46,35,US PRESIDENT,OTHER,,True,931,778186,20210113,,OTHER,7.0
2004,NEVADA,NV,32,88,65,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,418690,829587,20210113,,REPUBLICAN,1.0
2004,NEVADA,NV,32,88,65,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,397190,829587,20210113,,DEMOCRAT,2.0
2004,NEVADA,NV,32,88,65,US PRESIDENT,"NADER, RALPH",INDEPENDENT,False,4838,829587,20210113,,OTHER,3.0
2004,NEVADA,NV,32,88,65,US PRESIDENT,OTHER,,False,3688,829587,20210113,,OTHER,4.0
2004,NEVADA,NV,32,88,65,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,3176,829587,20210113,,LIBERTARIAN,5.0
2004,NEVADA,NV,32,88,65,US PRESIDENT,"PEROUTKA, MICHAEL",INDEPENDENT AMERICAN,False,1152,829587,20210113,,OTHER,6.0
2004,NEVADA,NV,32,88,65,US PRESIDENT,"COBB, DAVID",GREEN,False,853,829587,20210113,,OTHER,7.0
2004,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,340511,678287,20210113,,DEMOCRAT,1.0
2004,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,331237,678287,20210113,,REPUBLICAN,2.0
2004,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"NADER, RALPH",INDEPENDENT,False,4479,678287,20210113,,OTHER,3.0
2004,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,OTHER,,False,1095,678287,20210113,,OTHER,4.0
2004,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,OTHER,,True,965,678287,20210113,,OTHER,5.0
2004,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1911430,3611691,20210113,,DEMOCRAT,1.0
2004,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1670003,3611691,20210113,,REPUBLICAN,2.0
2004,NEW JERSEY,NJ,34,22,12,US PRESIDENT,OTHER,INDEPENDENT,False,30258,3611691,20210113,,OTHER,3.0
2004,NEW MEXICO,NM,35,85,66,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,376930,756304,20210113,,REPUBLICAN,1.0
2004,NEW MEXICO,NM,35,85,66,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,370942,756304,20210113,,DEMOCRAT,2.0
2004,NEW MEXICO,NM,35,85,66,US PRESIDENT,"NADER, RALPH",INDEPENDENT,False,4053,756304,20210113,,OTHER,3.0
2004,NEW MEXICO,NM,35,85,66,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,2382,756304,20210113,,LIBERTARIAN,4.0
2004,NEW MEXICO,NM,35,85,66,US PRESIDENT,"COBB, DAVID",GREEN,False,1226,756304,20210113,,OTHER,5.0
2004,NEW MEXICO,NM,35,85,66,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,771,756304,20210113,,OTHER,6.0
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,4180755,7448266,20210113,,DEMOCRAT,1.0
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,2806993,7448266,20210113,,REPUBLICAN,2.0
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"BUSH, GEORGE W.",CONSERVATIVE,False,155574,7448266,20210113,,OTHER,3.0
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"KERRY, JOHN",WORKING FAMILIES,False,133525,7448266,20210113,,OTHER,4.0
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"NADER, RALPH",INDEPENDENCE,False,84247,7448266,20210113,,OTHER,5.0
2004,NEW YORK,NY,36,21,13,US PRESIDENT,BLANK VOTE/SCATTERING,,False,57230,7448266,20210113,,OTHER,6.0
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"NADER, RALPH",PEACE AND JUSTICE,False,15626,7448266,20210113,,OTHER,7.0
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,11607,7448266,20210113,,LIBERTARIAN,8.0
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"CALERO, ROGER",SOCIALIST WORKERS,False,2405,7448266,20210113,,OTHER,9.0
2004,NEW YORK,NY,36,21,13,US PRESIDENT,OTHER,,True,304,7448266,20210113,,OTHER,10.0
2004,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1961166,3501007,20210113,,REPUBLICAN,1.0
2004,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1525849,3501007,20210113,,DEMOCRAT,2.0
2004,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,11731,3501007,20210113,,LIBERTARIAN,3.0
2004,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,OTHER,UNAFFILIATED,True,2261,3501007,20210113,,OTHER,4.0
2004,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,196651,312833,20210113,,REPUBLICAN,1.0
2004,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,111052,312833,20210113,,DEMOCRAT,2.0
2004,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"NADER, RALPH",INDEPENDENT,False,3756,312833,20210113,,OTHER,3.0
2004,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,851,312833,20210113,,LIBERTARIAN,4.0
2004,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,514,312833,20210113,,OTHER,5.0
2004,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,OTHER,,True,9,312833,20210113,,OTHER,6.0
2004,OHIO,OH,39,31,24,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,2859764,5627903,20210113,,REPUBLICAN,1.0
2004,OHIO,OH,39,31,24,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,2741165,5627903,20210113,,DEMOCRAT,2.0
2004,OHIO,OH,39,31,24,US PRESIDENT,OTHER,,False,26616,5627903,20210113,,OTHER,3.0
2004,OHIO,OH,39,31,24,US PRESIDENT,OTHER,,True,358,5627903,20210113,,OTHER,4.0
2004,OKLAHOMA,OK,40,73,53,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,959792,1463758,20210113,,REPUBLICAN,1.0
2004,OKLAHOMA,OK,40,73,53,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,503966,1463758,20210113,,DEMOCRAT,2.0
2004,OREGON,OR,41,92,72,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,943163,1836782,20210113,,DEMOCRAT,1.0
2004,OREGON,OR,41,92,72,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,866831,1836782,20210113,,REPUBLICAN,2.0
2004,OREGON,OR,41,92,72,US PRESIDENT,OTHER,,False,8956,1836782,20210113,,OTHER,3.0
2004,OREGON,OR,41,92,72,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,7260,1836782,20210113,,LIBERTARIAN,4.0
2004,OREGON,OR,41,92,72,US PRESIDENT,"COBB, DAVID",PACIFIC GREEN,False,5315,1836782,20210113,,OTHER,5.0
2004,OREGON,OR,41,92,72,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,5257,1836782,20210113,,OTHER,6.0
2004,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,2938095,5769590,20210113,,DEMOCRAT,1.0
2004,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,2793847,5769590,20210113,,REPUBLICAN,2.0
2004,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,21185,5769590,20210113,,LIBERTARIAN,3.0
2004,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"COBB, DAVID",GREEN,False,6319,5769590,20210113,,OTHER,4.0
2004,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,6318,5769590,20210113,,OTHER,5.0
2004,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"INDEPENDENT PARTY CANDIDATE,",INDEPENDENT,True,2656,5769590,20210113,,OTHER,6.0
2004,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,BLANK VOTE/SCATTERING,,False,1170,5769590,20210113,,OTHER,7.0
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,259760,437134,20210113,,DEMOCRAT,1.0
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,169046,437134,20210113,,REPUBLICAN,2.0
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"NADER, RALPH",REFORM PARTY,False,4651,437134,20210113,,OTHER,3.0
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"COBB, DAVID",GREEN,False,1333,437134,20210113,,OTHER,4.0
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,907,437134,20210113,,LIBERTARIAN,5.0
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,NONPARTISAN,NONPARTISAN,False,845,437134,20210113,,OTHER,6.0
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,339,437134,20210113,,OTHER,7.0
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,WORKERS WORLD,WORKERS WORLD,False,253,437134,20210113,,OTHER,8.0
2004,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,937974,1617700,20210113,,REPUBLICAN,1.0
2004,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,661669,1617700,20210113,,DEMOCRAT,2.0
2004,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"NADER, RALPH",INDEPENDENCE,False,5520,1617700,20210113,,OTHER,3.0
2004,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,5317,1617700,20210113,,OTHER,4.0
2004,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,3608,1617700,20210113,,LIBERTARIAN,5.0
2004,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"BROWN, WALT",UNITED CITIZENS,False,2124,1617700,20210113,,OTHER,6.0
2004,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"COBB, DAVID",GREEN,False,1488,1617700,20210113,,OTHER,7.0
2004,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,232584,388215,20210113,,REPUBLICAN,1.0
2004,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,149244,388215,20210113,,DEMOCRAT,2.0
2004,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"NADER, RALPH",INDEPENDENT,False,4320,388215,20210113,,OTHER,3.0
2004,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,1103,388215,20210113,,OTHER,4.0
2004,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,964,388215,20210113,,LIBERTARIAN,5.0
2004,TENNESSEE,TN,47,62,54,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1384375,2437319,20210113,,REPUBLICAN,1.0
2004,TENNESSEE,TN,47,62,54,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1036477,2437319,20210113,,DEMOCRAT,2.0
2004,TENNESSEE,TN,47,62,54,US PRESIDENT,OTHER,INDEPENDENT,False,16428,2437319,20210113,,OTHER,3.0
2004,TENNESSEE,TN,47,62,54,US PRESIDENT,OTHER,,True,39,2437319,20210113,,OTHER,4.0
2004,TEXAS,TX,48,74,49,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,4526917,7410749,20210113,,REPUBLICAN,1.0
2004,TEXAS,TX,48,74,49,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,2832704,7410749,20210113,,DEMOCRAT,2.0
2004,TEXAS,TX,48,74,49,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,38787,7410749,20210113,,LIBERTARIAN,3.0
2004,TEXAS,TX,48,74,49,US PRESIDENT,OTHER,,True,12341,7410749,20210113,,OTHER,4.0
2004,UTAH,UT,49,87,67,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,663742,927844,20210113,,REPUBLICAN,1.0
2004,UTAH,UT,49,87,67,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,241199,927844,20210113,,DEMOCRAT,2.0
2004,UTAH,UT,49,87,67,US PRESIDENT,"NADER, RALPH",UNAFFILIATED,False,11305,927844,20210113,,OTHER,3.0
2004,UTAH,UT,49,87,67,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,6841,927844,20210113,,OTHER,4.0
2004,UTAH,UT,49,87,67,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,3375,927844,20210113,,LIBERTARIAN,5.0
2004,UTAH,UT,49,87,67,US PRESIDENT,"JAY, CHARLES",PERSONAL CHOICE,False,946,927844,20210113,,OTHER,6.0
2004,UTAH,UT,49,87,67,US PRESIDENT,"CALERO, ROGER",SOCIALIST WORKERS,False,393,927844,20210113,,OTHER,7.0
2004,UTAH,UT,49,87,67,US PRESIDENT,OTHER,,True,43,927844,20210113,,OTHER,8.0
2004,VERMONT,VT,50,13,6,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,184067,312309,20210113,,DEMOCRAT,1.0
2004,VERMONT,VT,50,13,6,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,121180,312309,20210113,,REPUBLICAN,2.0
2004,VERMONT,VT,50,13,6,US PRESIDENT,"NADER, RALPH",INDEPENDENT,False,4494,312309,20210113,,OTHER,3.0
2004,VERMONT,VT,50,13,6,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,1102,312309,20210113,,LIBERTARIAN,4.0
2004,VERMONT,VT,50,13,6,US PRESIDENT,OTHER,,True,957,312309,20210113,,OTHER,5.0
2004,VERMONT,VT,50,13,6,US PRESIDENT,"PARKER, JOHN",LIBERTY UNION PARTY,False,265,312309,20210113,,OTHER,6.0
2004,VERMONT,VT,50,13,6,US PRESIDENT,"CALERO, ROGER",SOCIALIST WORKERS,False,244,312309,20210113,,OTHER,7.0
2004,VIRGINIA,VA,51,54,40,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1716959,3195415,20210113,,REPUBLICAN,1.0
2004,VIRGINIA,VA,51,54,40,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1454742,3195415,20210113,,DEMOCRAT,2.0
2004,VIRGINIA,VA,51,54,40,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,11032,3195415,20210113,,LIBERTARIAN,3.0
2004,VIRGINIA,VA,51,54,40,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,10161,3195415,20210113,,OTHER,4.0
2004,VIRGINIA,VA,51,54,40,US PRESIDENT,OTHER,,True,2521,3195415,20210113,,OTHER,5.0
2004,WASHINGTON,WA,53,91,73,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1510201,2859084,20210113,,DEMOCRAT,1.0
2004,WASHINGTON,WA,53,91,73,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1304894,2859084,20210113,,REPUBLICAN,2.0
2004,WASHINGTON,WA,53,91,73,US PRESIDENT,"NADER, RALPH",INDEPENDENT,False,23283,2859084,20210113,,OTHER,3.0
2004,WASHINGTON,WA,53,91,73,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,11955,2859084,20210113,,LIBERTARIAN,4.0
2004,WASHINGTON,WA,53,91,73,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,3922,2859084,20210113,,OTHER,5.0
2004,WASHINGTON,WA,53,91,73,US PRESIDENT,"COBB, DAVID",GREEN,False,2974,2859084,20210113,,OTHER,6.0
2004,WASHINGTON,WA,53,91,73,US PRESIDENT,"PARKER, JOHN",WORKERS WORLD,False,1077,2859084,20210113,,OTHER,7.0
2004,WASHINGTON,WA,53,91,73,US PRESIDENT,"CALERO, ROGER",SOCIALIST WORKERS,False,547,2859084,20210113,,OTHER,8.0
2004,WASHINGTON,WA,53,91,73,US PRESIDENT,"VAN AUKEN, BILL",SOCIALIST EQUALITY PARTY,False,231,2859084,20210113,,OTHER,9.0
2004,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,423778,755792,20210113,,REPUBLICAN,1.0
2004,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,326541,755792,20210113,,DEMOCRAT,2.0
2004,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"NADER, RALPH",INDEPENDENT,False,4063,755792,20210113,,OTHER,3.0
2004,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,1405,755792,20210113,,LIBERTARIAN,4.0
2004,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"COBB, DAVID",,True,5,755792,20210113,,OTHER,5.0
2004,WISCONSIN,WI,55,35,25,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1489504,2997007,20210113,,DEMOCRAT,1.0
2004,WISCONSIN,WI,55,35,25,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1478120,2997007,20210113,,REPUBLICAN,2.0
2004,WISCONSIN,WI,55,35,25,US PRESIDENT,"NADER, RALPH",INDEPENDENT,False,17272,2997007,20210113,,OTHER,3.0
2004,WISCONSIN,WI,55,35,25,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,6464,2997007,20210113,,LIBERTARIAN,4.0
2004,WISCONSIN,WI,55,35,25,US PRESIDENT,BLANK VOTE/SCATTERING,,False,2986,2997007,20210113,,OTHER,5.0
2004,WISCONSIN,WI,55,35,25,US PRESIDENT,"COBB, DAVID",WISCONSIN GREEN,False,2661,2997007,20210113,,OTHER,6.0
2004,WYOMING,WY,56,83,68,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,167629,243861,20210113,,REPUBLICAN,1.0
2004,WYOMING,WY,56,83,68,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,70776,243861,20210113,,DEMOCRAT,2.0
2004,WYOMING,WY,56,83,68,US PRESIDENT,"NADER, RALPH",INDEPENDENT,False,3372,243861,20210113,,OTHER,3.0
2004,WYOMING,WY,56,83,68,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,False,1171,243861,20210113,,LIBERTARIAN,4.0
2004,WYOMING,WY,56,83,68,US PRESIDENT,OTHER,,True,480,243861,20210113,,OTHER,5.0
2004,WYOMING,WY,56,83,68,US PRESIDENT,OTHER,,False,433,243861,20210113,,OTHER,6.0
2008,ALABAMA,AL,1,63,41,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,1266546,2099819,20210113,,REPUBLICAN,1.0
2008,ALABAMA,AL,1,63,41,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,813479,2099819,20210113,,DEMOCRAT,2.0
2008,ALABAMA,AL,1,63,41,US PRESIDENT,,INDEPENDENT,False,16089,2099819,20210113,,OTHER,3.0
2008,ALABAMA,AL,1,63,41,US PRESIDENT,,,True,3705,2099819,20210113,,OTHER,4.0
2008,ALASKA,AK,2,94,81,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,193841,326197,20210113,,REPUBLICAN,1.0
